JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460317.335716736,10.613278981689485,0.0080288736207176,4,,,,,,
2460317.3369340855,10.60695342203676,0.0084729561100396,4,,,,,,
2460328.3635434606,10.613636945495236,0.0053800572220091,5,,,,,,
2460328.3647317477,10.60118596452456,0.0052850220224969,5,,,,,,
2460328.3659569905,10.599541275519186,0.0044336795150397,5,,,,,,
2460328.367176713,10.580795360560405,0.004939930374456,5,,,,,,
2460328.36839037,10.599271941577172,0.0055917063871947,5,,,,,,
2460328.3696314236,10.578131575853662,0.0040565265189177,5,,,,,,
2460328.370871991,10.586967109545611,0.0041346583026523,5,,,,,,
2460328.3720931946,10.582144692635158,0.0056505016263993,5,,,,,,
2460328.373321632,10.561063918593106,0.0044531320723188,5,,,,,,
2460328.3745571645,10.571217557118924,0.0059196915190396,5,,,,,,
2460328.375802257,10.554739011247708,0.0074311325535536,5,,,,,,
2460328.3770256597,10.54961552495981,0.0046658353896572,5,,,,,,
2460328.380096088,10.537316141304576,0.0060223113902741,5,,,,,,
2460328.3812185763,10.54649404995309,0.0059371429675401,5,,,,,,
2460328.382362662,10.551849471929192,0.0047201821707308,5,,,,,,
2460328.383490613,10.548531344066856,0.0053455320752731,5,,,,,,
2460328.384629641,10.536492236952196,0.0055340690195407,5,,,,,,
2460328.385760243,10.550097814416366,0.0051517648707058,5,,,,,,
2460328.3960345024,10.526261143727844,0.0038297432852315,5,,,,,,
2460328.397552535,10.538894095922752,0.0049258689795975,5,,,,,,
2460328.3986792476,10.520909991086471,0.0071606144713012,5,,,,,,
2460328.399812743,10.541597968381629,0.0070856632525006,5,,,,,,
2460328.4009266202,10.53336443115666,0.0044332175798901,5,,,,,,
2460328.402064792,10.537481141567726,0.0058291987745428,5,,,,,,
2460328.405060602,10.550521028317812,0.0040582779204076,5,,,,,,
2460328.4079648843,10.538795414040534,0.0052961653225618,5,,,,,,
2460328.4108126503,10.54140609732418,0.0060168322990668,5,,,,,,
2460328.413902222,10.553183262401662,0.0060778948545491,5,,,,,,
2460328.4164701854,10.542230493747873,0.0056071332226331,5,,,,,,
2460328.4196355785,10.549060480387078,0.0048926713235134,5,,,,,,
2460328.422331065,10.545453292268762,0.0049954703703785,5,,,,,,
2460328.4253407987,10.549817788108443,0.0044371488552908,5,,,,,,
2460328.427948102,10.565341896159946,0.0052453780394949,5,,,,,,
2460328.4310016665,10.55677746083088,0.004845766360111,5,,,,,,
2460328.4343224885,10.567246304517672,0.0056029052768185,5,,,,,,
2460328.4371450115,10.580459319580529,0.0045887582524632,5,,,,,,
2460328.4397380324,10.593849103485816,0.0046075789999583,5,,,,,,
2460328.4430281366,10.588036378115753,0.004953481378393,5,,,,,,
2460328.4475446297,10.62188833623366,0.0048230703685529,5,,,,,,
2460328.4504383216,10.62949296359924,0.0051849704444769,5,,,,,,
2460328.4532595947,10.652853272864588,0.0058210011940639,5,,,,,,
2460328.456237986,10.660831292463936,0.005850348976634,5,,,,,,
2460328.4589098147,10.669929125427773,0.005516564879044,5,,,,,,
2460328.461504757,10.696177195970684,0.0047907049227077,5,,,,,,
2460328.4643035415,10.710380667931991,0.0069859855040723,5,,,,,,
2460328.467392535,10.76265486880134,0.0050893115262351,5,,,,,,
2460328.4697340974,10.770277790390598,0.0053545893409983,5,,,,,,
2460328.4725911804,10.818991658201448,0.0045139773614118,5,,,,,,
2460328.4757931596,10.861915089924524,0.0059300145178548,5,,,,,,
2460328.478491991,10.901189480660696,0.00677455211311,5,,,,,,
2460328.4814304397,10.931943802292754,0.0043560703351898,5,,,,,,
2460328.484286227,10.96277056106947,0.0050326211893596,5,,,,,,
2460328.4873283333,10.995276406529944,0.0042172558370056,5,,,,,,
2460328.4904096527,11.031740689433176,0.0037177923038978,5,,,,,,
2460328.4933010302,11.049371920840317,0.0045879168196213,5,,,,,,
2460328.496905463,11.052539092185272,0.0043972543399552,5,,,,,,
2460259.3628372336,,,3,9.764471613283115,0.0047668240838618,,,,
2460259.363867338,,,3,9.742142230770533,0.0044978690585541,,,,
2460259.3652636344,,,3,9.74945937194236,0.004369832029196,,,,
2460259.3666158332,,,3,9.755115812876582,0.0064565161335355,,,,
2460259.367609398,,,3,9.74331290816352,0.0057458694667689,,,,
2460259.3685204284,,,3,9.745181115590531,0.0044481133064462,,,,
2460259.3712896644,,,3,9.740382933777257,0.005011933005975,,,,
2460259.3436898957,,,3,9.577961380458948,0.0054600796636505,,,,
2460259.34536162,,,3,9.608886878460156,0.0038619295085578,,,,
2460259.3475706596,,,3,9.616678032789276,0.0038494999046834,,,,
2460259.3503855206,,,3,9.66693426620716,0.0039709178582262,,,,
2460259.351437257,,,3,9.669038195309009,0.0053123304905759,,,,
2460259.3536846414,,,3,9.696168716345472,0.0033834939137122,,,,
2460259.3549128934,,,3,9.70696110944041,0.0038400290147303,,,,
2460259.3559307987,,,3,9.711365856962573,0.003977786243016,,,,
2460259.359800324,,,3,9.735271207982684,0.0039763162506079,,,,
2460259.375038368,,,3,9.739557519356564,0.0061751932501679,,,,
2460259.375854699,,,3,9.733531604110627,0.0073661808478165,,,,
2460259.3766734377,,,3,9.73610716423266,0.0052585262927263,,,,
2460259.3783227894,,,3,9.74436195456218,0.005051564119133,,,,
2460259.3791524423,,,3,9.733156402170296,0.0083614605693856,,,,
2460259.379973993,,,3,9.75283675044263,0.00555750238883,,,,
2460259.3807856943,,,3,9.739917116300534,0.0059407627894417,,,,
2460259.3816437614,,,3,9.730001644403677,0.0047202220005654,,,,
2460259.3824814237,,,3,9.738560746054157,0.0057370353960828,,,,
2460259.383302014,,,3,9.74766120689362,0.0057978136696939,,,,
2460259.3841160997,,,3,9.74713931091393,0.0062328513381322,,,,
2460259.385863773,,,3,9.735902041965264,0.006050602806975,,,,
2460259.38669,,,3,9.754307908455427,0.0057700638568248,,,,
2460259.387508368,,,3,9.74957983612035,0.0057907116465311,,,,
2460259.3883232637,,,3,9.755611647203049,0.0067864187236868,,,,
2460259.389218866,,,3,9.75061889883138,0.0044996327693984,,,,
2460259.390051493,,,3,9.749024036662284,0.0059156277191621,,,,
2460259.391684838,,,3,9.751629015275626,0.0088807831465891,,,,
2460259.392489259,,,3,9.757595335173846,0.0083065871461216,,,,
2460259.3932876275,,,3,9.739546158637758,0.0050574406081317,,,,
2460259.3941117823,,,3,9.761163268833451,0.006834316824668,,,,
2460259.3949261573,,,3,9.760376886642222,0.0073987257289469,,,,
2460259.3957254863,,,3,9.750926044142608,0.0073690206239764,,,,
2460259.396552234,,,3,9.743806337459969,0.0067614267456038,,,,
2460259.397361678,,,3,9.749762672947764,0.0059769482040655,,,,
2460259.3981613773,,,3,9.7440222388272,0.0063717836138105,,,,
2460317.3022366203,,,4,9.281633597020404,0.0038329496702232,,,,
2460317.3044774537,,,4,9.292849468478405,0.0040433868610683,,,,
2460317.3057029746,,,4,9.287560596993176,0.0036797498652336,,,,
2460317.306946111,,,4,9.286603468109297,0.0037860578457732,,,,
2460317.308174896,,,4,9.299948932406604,0.0037103156404289,,,,
2460317.3094154513,,,4,9.299899991396977,0.004072594606521,,,,
2460317.310631713,,,4,9.300892619322914,0.0038970253169748,,,,
