#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
12860,RZ CEP,000-BDC-590,2459485.335851,9.1728,0.0109,False,Johnson V,CCD,SJTS,,
12861,RZ CEP,000-BDC-590,2459485.336105,9.1757,0.0108,False,Johnson V,CCD,SJTS,,
12862,RZ CEP,000-BDC-590,2459485.336198,9.1791,0.011,False,Johnson V,CCD,SJTS,,
12863,RZ CEP,000-BDC-590,2459485.336279,9.1822,0.011,False,Johnson V,CCD,SJTS,,
12864,RZ CEP,000-BDC-590,2459485.336453,9.1506,0.0108,False,Johnson V,CCD,SJTS,,
12865,RZ CEP,000-BDC-590,2459485.336534,9.1822,0.011,False,Johnson V,CCD,SJTS,,
12866,RZ CEP,000-BDC-590,2459485.336615,9.1459,0.0109,False,Johnson V,CCD,SJTS,,
12867,RZ CEP,000-BDC-590,2459485.336707,9.1801,0.011,False,Johnson V,CCD,SJTS,,
12868,RZ CEP,000-BDC-590,2459485.336788,9.1848,0.011,False,Johnson V,CCD,SJTS,,
12869,RZ CEP,000-BDC-590,2459485.336869,9.1873,0.0109,False,Johnson V,CCD,SJTS,,
12870,RZ CEP,000-BDC-590,2459485.336962,9.1799,0.0109,False,Johnson V,CCD,SJTS,,
12871,RZ CEP,000-BDC-590,2459485.337043,9.1943,0.0109,False,Johnson V,CCD,SJTS,,
12872,RZ CEP,000-BDC-590,2459485.337216,9.1979,0.0109,False,Johnson V,CCD,SJTS,,
12873,RZ CEP,000-BDC-590,2459485.337726,9.1942,0.0108,False,Johnson V,CCD,SJTS,,
12874,RZ CEP,000-BDC-590,2459485.339774,9.1307,0.0108,False,Johnson V,CCD,SJTS,,
12875,RZ CEP,000-BDC-590,2459485.340712,9.1977,0.0109,False,Johnson V,CCD,SJTS,,
12876,RZ CEP,000-BDC-590,2459485.340793,9.1703,0.0108,False,Johnson V,CCD,SJTS,,
12877,RZ CEP,000-BDC-590,2459485.340874,9.2081,0.0109,False,Johnson V,CCD,SJTS,,
12878,RZ CEP,000-BDC-590,2459485.341128,9.1773,0.0109,False,Johnson V,CCD,SJTS,,
12879,RZ CEP,000-BDC-590,2459485.341557,9.212,0.0109,False,Johnson V,CCD,SJTS,,
12880,RZ CEP,000-BDC-590,2459485.341638,9.2293,0.011,False,Johnson V,CCD,SJTS,,
12881,RZ CEP,000-BDC-590,2459485.34173,9.2374,0.0109,False,Johnson V,CCD,SJTS,,
12882,RZ CEP,000-BDC-590,2459485.341811,9.2261,0.0108,False,Johnson V,CCD,SJTS,,
12883,RZ CEP,000-BDC-590,2459485.341892,9.1986,0.0109,False,Johnson V,CCD,SJTS,,
12884,RZ CEP,000-BDC-590,2459485.341985,9.1989,0.0109,False,Johnson V,CCD,SJTS,,
12885,RZ CEP,000-BDC-590,2459485.342066,9.196,0.0109,False,Johnson V,CCD,SJTS,,
12886,RZ CEP,000-BDC-590,2459485.342147,9.225,0.0109,False,Johnson V,CCD,SJTS,,
12887,RZ CEP,000-BDC-590,2459485.342228,9.1577,0.0109,False,Johnson V,CCD,SJTS,,
12888,RZ CEP,000-BDC-590,2459485.342321,9.2198,0.0109,False,Johnson V,CCD,SJTS,,
12889,RZ CEP,000-BDC-590,2459485.342402,9.185,0.0108,False,Johnson V,CCD,SJTS,,
12890,RZ CEP,000-BDC-590,2459485.342494,9.1224,0.0108,False,Johnson V,CCD,SJTS,,
12891,RZ CEP,000-BDC-590,2459485.342575,9.2176,0.0109,False,Johnson V,CCD,SJTS,,
12892,RZ CEP,000-BDC-590,2459485.342656,9.1548,0.011,False,Johnson V,CCD,SJTS,,
12893,RZ CEP,000-BDC-590,2459485.342749,9.2626,0.011,False,Johnson V,CCD,SJTS,,
12894,RZ CEP,000-BDC-590,2459485.34283,9.1695,0.0109,False,Johnson V,CCD,SJTS,,
12895,RZ CEP,000-BDC-590,2459485.342911,9.1276,0.011,False,Johnson V,CCD,SJTS,,
12896,RZ CEP,000-BDC-590,2459485.343003,9.1522,0.011,False,Johnson V,CCD,SJTS,,
12897,RZ CEP,000-BDC-590,2459485.343084,9.1662,0.0109,False,Johnson V,CCD,SJTS,,
12898,RZ CEP,000-BDC-590,2459485.343166,9.1971,0.0109,False,Johnson V,CCD,SJTS,,
12899,RZ CEP,000-BDC-590,2459485.343258,9.1578,0.0109,False,Johnson V,CCD,SJTS,,
12900,RZ CEP,000-BDC-590,2459485.34342,9.1401,0.0108,False,Johnson V,CCD,SJTS,,
12901,RZ CEP,000-BDC-590,2459485.343513,9.1489,0.0109,False,Johnson V,CCD,SJTS,,
12902,RZ CEP,000-BDC-590,2459485.343594,9.1414,0.0109,False,Johnson V,CCD,SJTS,,
12903,RZ CEP,000-BDC-590,2459485.343686,9.1893,0.0109,False,Johnson V,CCD,SJTS,,
12904,RZ CEP,000-BDC-590,2459485.343848,9.1691,0.0109,False,Johnson V,CCD,SJTS,,
12905,RZ CEP,000-BDC-590,2459485.343941,9.1348,0.0109,False,Johnson V,CCD,SJTS,,
12906,RZ CEP,000-BDC-590,2459485.344439,9.2091,0.0109,False,Johnson V,CCD,SJTS,,
12907,RZ CEP,000-BDC-590,2459485.344531,9.1674,0.0107,False,Johnson V,CCD,SJTS,,
12908,RZ CEP,000-BDC-590,2459485.344786,9.1743,0.0109,False,Johnson V,CCD,SJTS,,
12909,RZ CEP,000-BDC-590,2459485.344867,9.1777,0.0109,False,Johnson V,CCD,SJTS,,
12910,RZ CEP,000-BDC-590,2459485.345295,9.1794,0.0109,False,Johnson V,CCD,SJTS,,
12911,RZ CEP,000-BDC-590,2459485.34555,9.207,0.0109,False,Johnson V,CCD,SJTS,,
12912,RZ CEP,000-BDC-590,2459485.345804,9.2466,0.0109,False,Johnson V,CCD,SJTS,,
12913,RZ CEP,000-BDC-590,2459485.346059,9.1841,0.0108,False,Johnson V,CCD,SJTS,,
12914,RZ CEP,000-BDC-590,2459485.346152,9.1967,0.0109,False,Johnson V,CCD,SJTS,,
12915,RZ CEP,000-BDC-590,2459485.346233,9.1895,0.0109,False,Johnson V,CCD,SJTS,,
12916,RZ CEP,000-BDC-590,2459485.346487,9.194,0.0109,False,Johnson V,CCD,SJTS,,
12917,RZ CEP,000-BDC-590,2459485.346661,9.1446,0.011,False,Johnson V,CCD,SJTS,,
12918,RZ CEP,000-BDC-590,2459485.346742,9.194,0.0108,False,Johnson V,CCD,SJTS,,
12919,RZ CEP,000-BDC-590,2459485.346823,9.2152,0.011,False,Johnson V,CCD,SJTS,,
12920,RZ CEP,000-BDC-590,2459485.346997,9.2015,0.0109,False,Johnson V,CCD,SJTS,,
12921,RZ CEP,000-BDC-590,2459485.347078,9.2274,0.0109,False,Johnson V,CCD,SJTS,,
12922,RZ CEP,000-BDC-590,2459485.34717,9.1905,0.011,False,Johnson V,CCD,SJTS,,
12923,RZ CEP,000-BDC-590,2459485.347425,9.1768,0.0109,False,Johnson V,CCD,SJTS,,
12924,RZ CEP,000-BDC-590,2459485.347506,9.1672,0.0109,False,Johnson V,CCD,SJTS,,
12925,RZ CEP,000-BDC-590,2459485.347587,9.1777,0.011,False,Johnson V,CCD,SJTS,,
12926,RZ CEP,000-BDC-590,2459485.34827,9.1642,0.0109,False,Johnson V,CCD,SJTS,,
12927,RZ CEP,000-BDC-590,2459485.348617,9.1735,0.0108,False,Johnson V,CCD,SJTS,,
12928,RZ CEP,000-BDC-590,2459485.348779,9.1714,0.0108,False,Johnson V,CCD,SJTS,,
12929,RZ CEP,000-BDC-590,2459485.349288,9.1667,0.0108,False,Johnson V,CCD,SJTS,,
12930,RZ CEP,000-BDC-590,2459485.349381,9.2284,0.0109,False,Johnson V,CCD,SJTS,,
12931,RZ CEP,000-BDC-590,2459485.349716,9.1758,0.0109,False,Johnson V,CCD,SJTS,,
12932,RZ CEP,000-BDC-590,2459485.34989,9.204,0.011,False,Johnson V,CCD,SJTS,,
12933,RZ CEP,000-BDC-590,2459485.350052,9.1673,0.0109,False,Johnson V,CCD,SJTS,,
12934,RZ CEP,000-BDC-590,2459485.350145,9.2065,0.011,False,Johnson V,CCD,SJTS,,
12935,RZ CEP,000-BDC-590,2459485.350307,9.1697,0.0109,False,Johnson V,CCD,SJTS,,
12936,RZ CEP,000-BDC-590,2459485.350399,9.1918,0.0111,False,Johnson V,CCD,SJTS,,
12937,RZ CEP,000-BDC-590,2459485.35048,9.16,0.011,False,Johnson V,CCD,SJTS,,
12938,RZ CEP,000-BDC-590,2459485.350735,9.1873,0.0109,False,Johnson V,CCD,SJTS,,
12939,RZ CEP,000-BDC-590,2459485.350816,9.1633,0.0109,False,Johnson V,CCD,SJTS,,
12940,RZ CEP,000-BDC-590,2459485.350909,9.1785,0.0109,False,Johnson V,CCD,SJTS,,
12941,RZ CEP,000-BDC-590,2459485.35099,9.1462,0.011,False,Johnson V,CCD,SJTS,,
12942,RZ CEP,000-BDC-590,2459485.351163,9.1741,0.011,False,Johnson V,CCD,SJTS,,
12943,RZ CEP,000-BDC-590,2459485.351418,9.1916,0.0109,False,Johnson V,CCD,SJTS,,
12944,RZ CEP,000-BDC-590,2459485.351499,9.1503,0.011,False,Johnson V,CCD,SJTS,,
12945,RZ CEP,000-BDC-590,2459485.351672,9.1428,0.0107,False,Johnson V,CCD,SJTS,,
12946,RZ CEP,000-BDC-590,2459485.353628,9.1834,0.0111,False,Johnson V,CCD,SJTS,,
12947,RZ CEP,000-BDC-590,2459485.353709,9.167,0.0109,False,Johnson V,CCD,SJTS,,
12948,RZ CEP,000-BDC-590,2459485.353802,9.1466,0.0107,False,Johnson V,CCD,SJTS,,
12949,RZ CEP,000-BDC-590,2459485.354473,9.1511,0.0108,False,Johnson V,CCD,SJTS,,
12950,RZ CEP,000-BDC-590,2459485.354647,9.1338,0.0108,False,Johnson V,CCD,SJTS,,
12951,RZ CEP,000-BDC-590,2459485.354902,9.1545,0.0109,False,Johnson V,CCD,SJTS,,
12952,RZ CEP,000-BDC-590,2459485.354983,9.1904,0.011,False,Johnson V,CCD,SJTS,,
12953,RZ CEP,000-BDC-590,2459485.355156,9.1677,0.0109,False,Johnson V,CCD,SJTS,,
12954,RZ CEP,000-BDC-590,2459485.355411,9.2165,0.0111,False,Johnson V,CCD,SJTS,,
12955,RZ CEP,000-BDC-590,2459485.355492,9.1296,0.0109,False,Johnson V,CCD,SJTS,,
12956,RZ CEP,000-BDC-590,2459485.355584,9.1757,0.011,False,Johnson V,CCD,SJTS,,
12957,RZ CEP,000-BDC-590,2459485.355666,9.1987,0.0109,False,Johnson V,CCD,SJTS,,
12958,RZ CEP,000-BDC-590,2459485.356348,9.1719,0.0109,False,Johnson V,CCD,SJTS,,
12959,RZ CEP,000-BDC-590,2459485.356858,9.189,0.011,False,Johnson V,CCD,SJTS,,
12960,RZ CEP,000-BDC-590,2459485.356939,9.1841,0.0109,False,Johnson V,CCD,SJTS,,
12961,RZ CEP,000-BDC-590,2459485.357622,9.1571,0.011,False,Johnson V,CCD,SJTS,,
12962,RZ CEP,000-BDC-590,2459485.357795,9.1283,0.0109,False,Johnson V,CCD,SJTS,,
12963,RZ CEP,000-BDC-590,2459485.357876,9.1088,0.0109,False,Johnson V,CCD,SJTS,,
12964,RZ CEP,000-BDC-590,2459485.358131,9.1772,0.0108,False,Johnson V,CCD,SJTS,,
12965,RZ CEP,000-BDC-590,2459485.358304,9.1356,0.0109,False,Johnson V,CCD,SJTS,,
12966,RZ CEP,000-BDC-590,2459485.358385,9.1482,0.011,False,Johnson V,CCD,SJTS,,
12967,RZ CEP,000-BDC-590,2459485.358478,9.1735,0.011,False,Johnson V,CCD,SJTS,,
12968,RZ CEP,000-BDC-590,2459485.358559,9.1569,0.0109,False,Johnson V,CCD,SJTS,,
12969,RZ CEP,000-BDC-590,2459485.35864,9.1212,0.0109,False,Johnson V,CCD,SJTS,,
12970,RZ CEP,000-BDC-590,2459485.358733,9.1417,0.0109,False,Johnson V,CCD,SJTS,,
12971,RZ CEP,000-BDC-590,2459485.358814,9.1744,0.0109,False,Johnson V,CCD,SJTS,,
12972,RZ CEP,000-BDC-590,2459485.358895,9.1133,0.0109,False,Johnson V,CCD,SJTS,,
12973,RZ CEP,000-BDC-590,2459485.358987,9.1253,0.0109,False,Johnson V,CCD,SJTS,,
12974,RZ CEP,000-BDC-590,2459485.359068,9.1604,0.0109,False,Johnson V,CCD,SJTS,,
12975,RZ CEP,000-BDC-590,2459485.359149,9.1747,0.0108,False,Johnson V,CCD,SJTS,,
12976,RZ CEP,000-BDC-590,2459485.359323,9.1378,0.011,False,Johnson V,CCD,SJTS,,
12977,RZ CEP,000-BDC-590,2459485.359404,9.1757,0.0108,False,Johnson V,CCD,SJTS,,
12978,RZ CEP,000-BDC-590,2459485.359497,9.196,0.0109,False,Johnson V,CCD,SJTS,,
12979,RZ CEP,000-BDC-590,2459485.359578,9.163,0.0108,False,Johnson V,CCD,SJTS,,
12980,RZ CEP,000-BDC-590,2459485.359751,9.1572,0.0109,False,Johnson V,CCD,SJTS,,
12981,RZ CEP,000-BDC-590,2459485.359832,9.1711,0.0108,False,Johnson V,CCD,SJTS,,
12982,RZ CEP,000-BDC-590,2459485.360006,9.1402,0.0108,False,Johnson V,CCD,SJTS,,
12983,RZ CEP,000-BDC-590,2459485.360087,9.1504,0.0109,False,Johnson V,CCD,SJTS,,
12984,RZ CEP,000-BDC-590,2459485.36026,9.1756,0.0108,False,Johnson V,CCD,SJTS,,
12985,RZ CEP,000-BDC-590,2459485.360422,9.1679,0.0108,False,Johnson V,CCD,SJTS,,
12986,RZ CEP,000-BDC-590,2459485.360515,9.1558,0.0108,False,Johnson V,CCD,SJTS,,
12987,RZ CEP,000-BDC-590,2459485.360596,9.1924,0.0108,False,Johnson V,CCD,SJTS,,
12988,RZ CEP,000-BDC-590,2459485.360677,9.1817,0.0107,False,Johnson V,CCD,SJTS,,
12989,RZ CEP,000-BDC-590,2459485.360932,9.1557,0.0108,False,Johnson V,CCD,SJTS,,
12990,RZ CEP,000-BDC-590,2459485.361024,9.1217,0.0107,False,Johnson V,CCD,SJTS,,
12991,RZ CEP,000-BDC-590,2459485.361279,9.1655,0.0107,False,Johnson V,CCD,SJTS,,
12992,RZ CEP,000-BDC-590,2459485.361696,9.1516,0.0108,False,Johnson V,CCD,SJTS,,
12993,RZ CEP,000-BDC-590,2459485.361788,9.1112,0.0107,False,Johnson V,CCD,SJTS,,
12994,RZ CEP,000-BDC-590,2459485.362205,9.1524,0.0108,False,Johnson V,CCD,SJTS,,
12995,RZ CEP,000-BDC-590,2459485.362297,9.2012,0.0106,False,Johnson V,CCD,SJTS,,
12996,RZ CEP,000-BDC-590,2459485.362714,9.1766,0.0108,False,Johnson V,CCD,SJTS,,
12997,RZ CEP,000-BDC-590,2459485.362807,9.1456,0.0108,False,Johnson V,CCD,SJTS,,
12998,RZ CEP,000-BDC-590,2459485.363142,9.1647,0.0107,False,Johnson V,CCD,SJTS,,
12999,RZ CEP,000-BDC-590,2459485.363223,9.1639,0.0108,False,Johnson V,CCD,SJTS,,
13000,RZ CEP,000-BDC-590,2459485.363478,9.1306,0.0109,False,Johnson V,CCD,SJTS,,
13001,RZ CEP,000-BDC-590,2459485.363559,9.1324,0.0108,False,Johnson V,CCD,SJTS,,
13002,RZ CEP,000-BDC-590,2459485.364161,9.15,0.0108,False,Johnson V,CCD,SJTS,,
13003,RZ CEP,000-BDC-590,2459485.364323,9.1418,0.0108,False,Johnson V,CCD,SJTS,,
13004,RZ CEP,000-BDC-590,2459485.364497,9.1527,0.0107,False,Johnson V,CCD,SJTS,,
13005,RZ CEP,000-BDC-590,2459485.364578,9.1677,0.0108,False,Johnson V,CCD,SJTS,,
13006,RZ CEP,000-BDC-590,2459485.36467,9.1632,0.0107,False,Johnson V,CCD,SJTS,,
13007,RZ CEP,000-BDC-590,2459485.364751,9.1324,0.0107,False,Johnson V,CCD,SJTS,,
13008,RZ CEP,000-BDC-590,2459485.364832,9.1408,0.0108,False,Johnson V,CCD,SJTS,,
13009,RZ CEP,000-BDC-590,2459485.364925,9.1592,0.0108,False,Johnson V,CCD,SJTS,,
13010,RZ CEP,000-BDC-590,2459485.365006,9.1508,0.0108,False,Johnson V,CCD,SJTS,,
13011,RZ CEP,000-BDC-590,2459485.365179,9.1639,0.0108,False,Johnson V,CCD,SJTS,,
13012,RZ CEP,000-BDC-590,2459485.36526,9.1591,0.0108,False,Johnson V,CCD,SJTS,,
13013,RZ CEP,000-BDC-590,2459485.365677,9.181,0.0107,False,Johnson V,CCD,SJTS,,
13014,RZ CEP,000-BDC-590,2459485.36577,9.184,0.0108,False,Johnson V,CCD,SJTS,,
13015,RZ CEP,000-BDC-590,2459485.365851,9.1688,0.0107,False,Johnson V,CCD,SJTS,,
13016,RZ CEP,000-BDC-590,2459485.365932,9.199,0.0109,False,Johnson V,CCD,SJTS,,
13017,RZ CEP,000-BDC-590,2459485.366105,9.1598,0.0108,False,Johnson V,CCD,SJTS,,
13018,RZ CEP,000-BDC-590,2459485.366279,9.189,0.0108,False,Johnson V,CCD,SJTS,,
13019,RZ CEP,000-BDC-590,2459485.366453,9.1674,0.0108,False,Johnson V,CCD,SJTS,,
13020,RZ CEP,000-BDC-590,2459485.367216,9.1634,0.0109,False,Johnson V,CCD,SJTS,,
13021,RZ CEP,000-BDC-590,2459485.367726,9.1686,0.0108,False,Johnson V,CCD,SJTS,,
13022,RZ CEP,000-BDC-590,2459485.36798,9.1681,0.0109,False,Johnson V,CCD,SJTS,,
13023,RZ CEP,000-BDC-590,2459485.368154,9.141,0.0108,False,Johnson V,CCD,SJTS,,
13024,RZ CEP,000-BDC-590,2459485.368235,9.1819,0.0109,False,Johnson V,CCD,SJTS,,
13025,RZ CEP,000-BDC-590,2459485.368409,9.1881,0.0108,False,Johnson V,CCD,SJTS,,
13026,RZ CEP,000-BDC-590,2459485.36849,9.1405,0.0109,False,Johnson V,CCD,SJTS,,
13027,RZ CEP,000-BDC-590,2459485.368663,9.1513,0.0109,False,Johnson V,CCD,SJTS,,
13028,RZ CEP,000-BDC-590,2459485.368825,9.1422,0.0109,False,Johnson V,CCD,SJTS,,
13029,RZ CEP,000-BDC-590,2459485.368999,9.1581,0.0108,False,Johnson V,CCD,SJTS,,
13030,RZ CEP,000-BDC-590,2459485.36908,9.1391,0.0108,False,Johnson V,CCD,SJTS,,
13031,RZ CEP,000-BDC-590,2459485.369172,9.1642,0.0109,False,Johnson V,CCD,SJTS,,
13032,RZ CEP,000-BDC-590,2459485.369334,9.1467,0.0108,False,Johnson V,CCD,SJTS,,
13033,RZ CEP,000-BDC-590,2459485.369427,9.1668,0.0108,False,Johnson V,CCD,SJTS,,
13034,RZ CEP,000-BDC-590,2459485.369589,9.1534,0.0108,False,Johnson V,CCD,SJTS,,
13035,RZ CEP,000-BDC-590,2459485.370017,9.1718,0.0108,False,Johnson V,CCD,SJTS,,
13036,RZ CEP,000-BDC-590,2459485.370191,9.1953,0.0109,False,Johnson V,CCD,SJTS,,
13037,RZ CEP,000-BDC-590,2459485.370446,9.1987,0.0108,False,Johnson V,CCD,SJTS,,
13038,RZ CEP,000-BDC-590,2459485.370608,9.1452,0.0109,False,Johnson V,CCD,SJTS,,
13039,RZ CEP,000-BDC-590,2459485.370862,9.1422,0.011,False,Johnson V,CCD,SJTS,,
13040,RZ CEP,000-BDC-590,2459485.371036,9.1576,0.0109,False,Johnson V,CCD,SJTS,,
13041,RZ CEP,000-BDC-590,2459485.371117,9.1644,0.0108,False,Johnson V,CCD,SJTS,,
13042,RZ CEP,000-BDC-590,2459485.371291,9.1662,0.0109,False,Johnson V,CCD,SJTS,,
13043,RZ CEP,000-BDC-590,2459485.371372,9.1248,0.0108,False,Johnson V,CCD,SJTS,,
13044,RZ CEP,000-BDC-590,2459485.371545,9.17,0.0109,False,Johnson V,CCD,SJTS,,
13045,RZ CEP,000-BDC-590,2459485.371707,9.1546,0.0107,False,Johnson V,CCD,SJTS,,
13046,RZ CEP,000-BDC-590,2459485.3718,9.2103,0.0109,False,Johnson V,CCD,SJTS,,
13047,RZ CEP,000-BDC-590,2459485.371881,9.1687,0.011,False,Johnson V,CCD,SJTS,,
13048,RZ CEP,000-BDC-590,2459485.371962,9.2008,0.011,False,Johnson V,CCD,SJTS,,
13049,RZ CEP,000-BDC-590,2459485.372054,9.1602,0.0109,False,Johnson V,CCD,SJTS,,
13050,RZ CEP,000-BDC-590,2459485.372135,9.1479,0.0108,False,Johnson V,CCD,SJTS,,
13051,RZ CEP,000-BDC-590,2459485.372216,9.2028,0.0111,False,Johnson V,CCD,SJTS,,
13052,RZ CEP,000-BDC-590,2459485.372309,9.2087,0.0111,False,Johnson V,CCD,SJTS,,
13053,RZ CEP,000-BDC-590,2459485.37239,9.1789,0.0109,False,Johnson V,CCD,SJTS,,
13054,RZ CEP,000-BDC-590,2459485.372471,9.1691,0.0109,False,Johnson V,CCD,SJTS,,
13055,RZ CEP,000-BDC-590,2459485.372564,9.1681,0.0109,False,Johnson V,CCD,SJTS,,
13056,RZ CEP,000-BDC-590,2459485.372726,9.1598,0.011,False,Johnson V,CCD,SJTS,,
13057,RZ CEP,000-BDC-590,2459485.37298,9.188,0.0109,False,Johnson V,CCD,SJTS,,
13058,RZ CEP,000-BDC-590,2459485.373154,9.1354,0.0109,False,Johnson V,CCD,SJTS,,
13059,RZ CEP,000-BDC-590,2459485.373235,9.1457,0.0108,False,Johnson V,CCD,SJTS,,
13060,RZ CEP,000-BDC-590,2459485.373328,9.1342,0.0108,False,Johnson V,CCD,SJTS,,
13061,RZ CEP,000-BDC-590,2459485.373409,9.1504,0.0108,False,Johnson V,CCD,SJTS,,
13062,RZ CEP,000-BDC-590,2459485.37349,9.1403,0.0108,False,Johnson V,CCD,SJTS,,
13063,RZ CEP,000-BDC-590,2459485.373663,9.1522,0.0108,False,Johnson V,CCD,SJTS,,
13064,RZ CEP,000-BDC-590,2459485.373837,9.1582,0.0109,False,Johnson V,CCD,SJTS,,
13065,RZ CEP,000-BDC-590,2459485.373918,9.1947,0.0109,False,Johnson V,CCD,SJTS,,
13066,RZ CEP,000-BDC-590,2459485.374091,9.1249,0.0109,False,Johnson V,CCD,SJTS,,
13067,RZ CEP,000-BDC-590,2459485.374253,9.1771,0.0106,False,Johnson V,CCD,SJTS,,
13068,RZ CEP,000-BDC-590,2459485.374346,9.1791,0.0108,False,Johnson V,CCD,SJTS,,
13069,RZ CEP,000-BDC-590,2459485.374508,9.1791,0.0108,False,Johnson V,CCD,SJTS,,
13070,RZ CEP,000-BDC-590,2459485.374763,9.1751,0.0108,False,Johnson V,CCD,SJTS,,
13071,RZ CEP,000-BDC-590,2459485.374855,9.1596,0.0108,False,Johnson V,CCD,SJTS,,
13072,RZ CEP,000-BDC-590,2459485.374936,9.1822,0.0108,False,Johnson V,CCD,SJTS,,
13073,RZ CEP,000-BDC-590,2459485.375191,9.1794,0.0109,False,Johnson V,CCD,SJTS,,
13074,RZ CEP,000-BDC-590,2459485.375353,9.1724,0.0109,False,Johnson V,CCD,SJTS,,
13075,RZ CEP,000-BDC-590,2459485.375527,9.1868,0.0109,False,Johnson V,CCD,SJTS,,
13076,RZ CEP,000-BDC-590,2459485.3757,9.1722,0.011,False,Johnson V,CCD,SJTS,,
13077,RZ CEP,000-BDC-590,2459485.375781,9.1658,0.011,False,Johnson V,CCD,SJTS,,
13078,RZ CEP,000-BDC-590,2459485.375862,9.2048,0.011,False,Johnson V,CCD,SJTS,,
13079,RZ CEP,000-BDC-590,2459485.375955,9.1746,0.011,False,Johnson V,CCD,SJTS,,
13080,RZ CEP,000-BDC-590,2459485.376036,9.1752,0.0109,False,Johnson V,CCD,SJTS,,
13081,RZ CEP,000-BDC-590,2459485.376117,9.1813,0.0109,False,Johnson V,CCD,SJTS,,
13082,RZ CEP,000-BDC-590,2459485.376209,9.1929,0.0108,False,Johnson V,CCD,SJTS,,
13083,RZ CEP,000-BDC-590,2459485.376291,9.1554,0.0109,False,Johnson V,CCD,SJTS,,
13084,RZ CEP,000-BDC-590,2459485.376372,9.1842,0.0108,False,Johnson V,CCD,SJTS,,
13085,RZ CEP,000-BDC-590,2459485.376545,9.1989,0.0109,False,Johnson V,CCD,SJTS,,
13086,RZ CEP,000-BDC-590,2459485.376626,9.2081,0.0109,False,Johnson V,CCD,SJTS,,
13087,RZ CEP,000-BDC-590,2459485.3768,9.2112,0.0109,False,Johnson V,CCD,SJTS,,
13088,RZ CEP,000-BDC-590,2459485.376881,9.1862,0.0109,False,Johnson V,CCD,SJTS,,
13089,RZ CEP,000-BDC-590,2459485.377297,9.1817,0.0108,False,Johnson V,CCD,SJTS,,
13090,RZ CEP,000-BDC-590,2459485.37739,9.1751,0.0109,False,Johnson V,CCD,SJTS,,
13091,RZ CEP,000-BDC-590,2459485.377471,9.176,0.0109,False,Johnson V,CCD,SJTS,,
13092,RZ CEP,000-BDC-590,2459485.377726,9.1905,0.0109,False,Johnson V,CCD,SJTS,,
13093,RZ CEP,000-BDC-590,2459485.377807,9.2386,0.011,False,Johnson V,CCD,SJTS,,
13094,RZ CEP,000-BDC-590,2459485.378061,9.1705,0.0109,False,Johnson V,CCD,SJTS,,
13095,RZ CEP,000-BDC-590,2459485.378154,9.1866,0.0108,False,Johnson V,CCD,SJTS,,
13096,RZ CEP,000-BDC-590,2459485.378235,9.1949,0.0109,False,Johnson V,CCD,SJTS,,
13097,RZ CEP,000-BDC-590,2459485.37849,9.1703,0.0109,False,Johnson V,CCD,SJTS,,
13098,RZ CEP,000-BDC-590,2459485.378571,9.1781,0.0109,False,Johnson V,CCD,SJTS,,
13099,RZ CEP,000-BDC-590,2459485.378744,9.1926,0.0112,False,Johnson V,CCD,SJTS,,
13100,RZ CEP,000-BDC-590,2459485.378825,9.1725,0.0109,False,Johnson V,CCD,SJTS,,
13101,RZ CEP,000-BDC-590,2459485.378918,9.1923,0.0109,False,Johnson V,CCD,SJTS,,
13102,RZ CEP,000-BDC-590,2459485.37908,9.1756,0.0111,False,Johnson V,CCD,SJTS,,
13103,RZ CEP,000-BDC-590,2459485.379161,9.2004,0.0109,False,Johnson V,CCD,SJTS,,
13104,RZ CEP,000-BDC-590,2459485.379334,9.1864,0.011,False,Johnson V,CCD,SJTS,,
13105,RZ CEP,000-BDC-590,2459485.379416,9.1988,0.011,False,Johnson V,CCD,SJTS,,
13106,RZ CEP,000-BDC-590,2459485.379508,9.177,0.0109,False,Johnson V,CCD,SJTS,,
13107,RZ CEP,000-BDC-590,2459485.379763,9.1908,0.011,False,Johnson V,CCD,SJTS,,
13108,RZ CEP,000-BDC-590,2459485.380017,9.1574,0.011,False,Johnson V,CCD,SJTS,,
13109,RZ CEP,000-BDC-590,2459485.380098,9.1803,0.0109,False,Johnson V,CCD,SJTS,,
13110,RZ CEP,000-BDC-590,2459485.380179,9.1746,0.0111,False,Johnson V,CCD,SJTS,,
13111,RZ CEP,000-BDC-590,2459485.38026,9.1949,0.011,False,Johnson V,CCD,SJTS,,
13112,RZ CEP,000-BDC-590,2459485.380353,9.2009,0.0109,False,Johnson V,CCD,SJTS,,
13113,RZ CEP,000-BDC-590,2459485.380689,9.1944,0.0109,False,Johnson V,CCD,SJTS,,
13114,RZ CEP,000-BDC-590,2459485.38077,9.1606,0.0109,False,Johnson V,CCD,SJTS,,
13115,RZ CEP,000-BDC-590,2459485.380862,9.2213,0.011,False,Johnson V,CCD,SJTS,,
13116,RZ CEP,000-BDC-590,2459485.380943,9.1995,0.011,False,Johnson V,CCD,SJTS,,
13117,RZ CEP,000-BDC-590,2459485.381105,9.2212,0.0109,False,Johnson V,CCD,SJTS,,
13118,RZ CEP,000-BDC-590,2459485.381198,9.2065,0.0109,False,Johnson V,CCD,SJTS,,
